movieTitle_year,singer_name,gender,song_count
New York (film)_2009,Mohit Chauhan,MALE,1
New York (film)_2009,Tera Kya Hoga Johnny,UNKNOWN,1
New York (film)_2009,Caralisa Monteiro,UNKNOWN,1
New York (film)_2009,Instrumental,UNKNOWN,1
Kambakkht Ishq_2009,RDB (Rhythm Dhol Bass),UNKNOWN,4
Kambakkht Ishq_2009,Nindy Kaur,FEMALE,2
Kambakkht Ishq_2009,Bombay Vikings,UNKNOWN,1
Kambakkht Ishq_2009,Alisha Chinai,UNKNOWN,1
Kambakkht Ishq_2009,Krishnakumar Kunnath,MALE,1
Kambakkht Ishq_2009,Sunidhi Chauhan,FEMALE,1
Kambakkht Ishq_2009,Shaan (singer),MALE,1
Kambakkht Ishq_2009,Shreya Ghoshal,FEMALE,2
Kambakkht Ishq_2009,GiMA Award for Best Engineer  Film Album,UNKNOWN,1
Kambakkht Ishq_2009,Kilogram,UNKNOWN,2
Kambakkht Ishq_2009,G,UNKNOWN,2
Kambakkht Ishq_2009,Anushka Manchanda,FEMALE,1
Kambakkht Ishq_2009,Karsh Kale,MALE,1
Shortkut_2009,Sonu Nigam,MALE,1
Shortkut_2009,Alka Yagnik,FEMALE,1
Shortkut_2009,Shreya Ghoshal,FEMALE,1
Shortkut_2009,Javed Ali,MALE,1
Shortkut_2009,Kirti Sagatia,UNKNOWN,1
Shortkut_2009,Shankar Mahadevan,MALE,5
Shortkut_2009,Fame Gurukul,UNKNOWN,1
Chal Chalein_2009,Hariharan (singer),MALE,2
Chal Chalein_2009,Shaan (singer),MALE,3
Chal Chalein_2009,Shreya Ghoshal,FEMALE,2
Chal Chalein_2009,Krishna,MALE,4
Chal Chalein_2009,Sadhna Sargam,FEMALE,1
Chal Chalein_2009,Aditya Narayan,MALE,2
Chal Chalein_2009,Kavita Krishnamurthy,FEMALE,1
Chal Chalein_2009,Sunidhi Chauhan,FEMALE,1
Teree Sang_2009,Anmol Malik,UNKNOWN,2
Teree Sang_2009,Clinton Cerejo,UNKNOWN,1
Teree Sang_2009,Dominique Cerejo,FEMALE,1
Teree Sang_2009,Shaan (singer),MALE,1
Teree Sang_2009,Master Saleem,MALE,1
Teree Sang_2009,Jai Jai Garvi Gujarat,UNKNOWN,1
Teree Sang_2009,Life in a... Metro,UNKNOWN,1
Teree Sang_2009,Bappi Lahiri,MALE,2
Teree Sang_2009,Raja Hasan,MALE,1
Teree Sang_2009,Sumedha Karmahe,FEMALE,1
Kaminey_2009,Sukhwinder Singh,MALE,3
Kaminey_2009,Vishal Dadlani,MALE,2
Kaminey_2009,Kailash Kher,MALE,1
Kaminey_2009,Theme (music),UNKNOWN,1
Kaminey_2009,Vishal Bhardwaj,MALE,1
Kaminey_2009,Suresh Wadkar,MALE,2
Kaminey_2009,Rekha Bhardwaj,FEMALE,2
Kaminey_2009,Sunidhi Chauhan,FEMALE,2
Kaminey_2009,Kunal Ganjawala,MALE,2
Kaminey_2009,Mohit Chauhan,MALE,1
Life Partner (film)_2009,Shaan (singer),MALE,2
Life Partner (film)_2009,Antara Mitra,UNKNOWN,3
Life Partner (film)_2009,Life Partner,UNKNOWN,3
Life Partner (film)_2009,Soham Chakraborty (singer),MALE,2
Life Partner (film)_2009,Shreya Ghoshal,FEMALE,1
Life Partner (film)_2009,Mika Singh,UNKNOWN,1
Life Partner (film)_2009,Sunidhi Chauhan,FEMALE,3
Life Partner (film)_2009,Keerthi Sagathia,MALE,1
Life Partner (film)_2009,Kunal Ganjawala,MALE,2
Life Partner (film)_2009,Numbers in Action,UNKNOWN,1
Daddy Cool (2009 Hindi film)_2009,Raghav Sachar,UNKNOWN,2
Daddy Cool (2009 Hindi film)_2009,Daddy Cool (2009 Hindi film),UNKNOWN,2
Daddy Cool (2009 Hindi film)_2009,Neha Bhasin,FEMALE,2
Daddy Cool (2009 Hindi film)_2009,Farhad,UNKNOWN,1
Yeh Mera India_2009,Kavita Seth,FEMALE,1
Yeh Mera India_2009,Zubeen Garg,MALE,1
Fox (film)_2009,KK (singer),MALE,1
Fox (film)_2009,Kunal Ganjawala,MALE,3
Fox (film)_2009,Shreya Ghoshal,FEMALE,1
Fox (film)_2009,Akriti Kakkar,UNKNOWN,1
Fox (film)_2009,Sunidhi Chauhan,FEMALE,1
Baabarr_2009,Anand Raj Anand,UNKNOWN,4
Baabarr_2009,Sukhwinder Singh,MALE,2
Baabarr_2009,Sunidhi Chauhan,FEMALE,2
Vaada Raha_2009,Toshi Sabri,MALE,3
Vaada Raha_2009,Babbu Mann,UNKNOWN,2
Vaada Raha_2009,Babbu Maan,UNKNOWN,2
Vaada Raha_2009,Kunal Ganjawala,MALE,2
Vaada Raha_2009,Vaada Raha,UNKNOWN,1
Dil Bole Hadippa!_2009,Abis Rizvi,UNKNOWN,1
Dil Bole Hadippa!_2009,Alisha Chinoy,UNKNOWN,1
Dil Bole Hadippa!_2009,Sunidhi Chauhan,FEMALE,3
Dil Bole Hadippa!_2009,Hard Kaur,UNKNOWN,1
Dil Bole Hadippa!_2009,Sonu Nigam,MALE,1
Dil Bole Hadippa!_2009,Shreya Ghoshal,FEMALE,1
Dil Bole Hadippa!_2009,Mukhtar Sahota,UNKNOWN,1
Dil Bole Hadippa!_2009,KK (singer),MALE,1
Dil Bole Hadippa!_2009,Rana Mazumder,UNKNOWN,1
Dil Bole Hadippa!_2009,Mika Singh,UNKNOWN,2
Dil Bole Hadippa!_2009,Master Saleem,MALE,1
Do Knot Disturb_2009,Sonu Nigam,MALE,2
Do Knot Disturb_2009,Anuradha Sriram,FEMALE,1
Do Knot Disturb_2009,Neeraj Shridhar,MALE,3
Do Knot Disturb_2009,Anushka Manchanda,FEMALE,3
Do Knot Disturb_2009,Shreya Ghoshal,FEMALE,4
Do Knot Disturb_2009,Shaan (singer),MALE,1
Do Knot Disturb_2009,K. K.,MALE,1
Do Knot Disturb_2009,Do Knot Disturb,UNKNOWN,1
Do Knot Disturb_2009,Sowmya Raoh,UNKNOWN,2
Wake Up Sid_2009,Shankar-Ehsaan-Loy,UNKNOWN,1
Wake Up Sid_2009,ShankarEhsaanLoy,UNKNOWN,4
Wake Up Sid_2009,Amit Trivedi,MALE,1
All The Best: Fun Begins_2009,Antara Mitra,UNKNOWN,1
All The Best: Fun Begins_2009,Soham Chakraborty,MALE,1
All The Best: Fun Begins_2009,Pratibad,UNKNOWN,1
All The Best: Fun Begins_2009,Suraj Jagan,MALE,2
All The Best: Fun Begins_2009,Rupam Islam,MALE,2
All The Best: Fun Begins_2009,Krishnakumar Kunnath,MALE,1
All The Best: Fun Begins_2009,Vaishali Mhade,FEMALE,2
All The Best: Fun Begins_2009,Clinton Cerejo,UNKNOWN,1
All The Best: Fun Begins_2009,Neeraj Shridhar,MALE,1
All The Best: Fun Begins_2009,Kunal Ganjawala,MALE,1
All The Best: Fun Begins_2009,Alisha Chinoy,UNKNOWN,1
All The Best: Fun Begins_2009,All the Best: Fun Begins,UNKNOWN,1
Main Aurr Mrs Khanna_2009,Sonu Nigam,MALE,2
Main Aurr Mrs Khanna_2009,Shreya Ghoshal,FEMALE,4
Main Aurr Mrs Khanna_2009,Suzanne D'Mello,FEMALE,3
Main Aurr Mrs Khanna_2009,Sunidhi Chauhan,FEMALE,3
Main Aurr Mrs Khanna_2009,Sajid-Wajid,UNKNOWN,3
Main Aurr Mrs Khanna_2009,Husan (song),UNKNOWN,2
Main Aurr Mrs Khanna_2009,Shaan (singer),MALE,1
Main Aurr Mrs Khanna_2009,Bappi Lahiri,MALE,1
Main Aurr Mrs Khanna_2009,Haider (soundtrack),MALE,1
Main Aurr Mrs Khanna_2009,Rahat Fateh Ali Khan,MALE,1
London Dreams_2009,Vishal Dadlani,MALE,1
London Dreams_2009,Roop Kumar Rathod,UNKNOWN,2
London Dreams_2009,Shankar Mahadevan,MALE,3
London Dreams_2009,K. Mohan,MALE,2
London Dreams_2009,Rahat Fateh Ali Khan,MALE,1
London Dreams_2009,List of West Zone cricketers,UNKNOWN,1
London Dreams_2009,Abhijeet Bhattacharya,MALE,1
London Dreams_2009,Zubeen Garg,MALE,1
Aladin (2009 film)_2009,Amitabh Bachchan,MALE,4
Aladin (2009 film)_2009,Anushka Manchanda,FEMALE,2
Aladin (2009 film)_2009,Shankar Mahadevan,MALE,2
Aladin (2009 film)_2009,Shaan (singer),MALE,1
Aladin (2009 film)_2009,Sudesh Bhonsle,MALE,1
Aladin (2009 film)_2009,Shreya Ghoshal,FEMALE,2
Aladin (2009 film)_2009,Vishal Dadlani,MALE,2
Aladin (2009 film)_2009,Shekhar Ravjiani,UNKNOWN,1
Aladin (2009 film)_2009,Sunidhi Chauhan,FEMALE,1
Aladin (2009 film)_2009,Sanjay Dutt,MALE,1
Aladin (2009 film)_2009,Sudesh Bhosle,MALE,1
Ajab Prem Ki Ghazab Kahani_2009,Krishnakumar Kunnath,MALE,1
Ajab Prem Ki Ghazab Kahani_2009,Sunidhi Chauhan,FEMALE,3
Ajab Prem Ki Ghazab Kahani_2009,Hard Kaur,UNKNOWN,3
Ajab Prem Ki Ghazab Kahani_2009,Atif Aslam,MALE,4
Ajab Prem Ki Ghazab Kahani_2009,Mika Singh,UNKNOWN,1
Ajab Prem Ki Ghazab Kahani_2009,Alisha Chinai,UNKNOWN,2
Ajab Prem Ki Ghazab Kahani_2009,Neeraj Shridhar,MALE,1
Ajab Prem Ki Ghazab Kahani_2009,Suzanne D'Mello,FEMALE,2
Ajab Prem Ki Ghazab Kahani_2009,Javed Ali,MALE,2
Ajab Prem Ki Ghazab Kahani_2009,Jojo,UNKNOWN,2
Ajab Prem Ki Ghazab Kahani_2009,Soham,UNKNOWN,1
Ajab Prem Ki Ghazab Kahani_2009,Rana Mazumder,UNKNOWN,1
Ajab Prem Ki Ghazab Kahani_2009,Love Shagun,UNKNOWN,1
Ajab Prem Ki Ghazab Kahani_2009,Horn 'Ok' Pleassss,UNKNOWN,1
Ajab Prem Ki Ghazab Kahani_2009,Kailash Kher,MALE,1
Jail (2009 film)_2009,Toshi Sabri,MALE,3
Jail (2009 film)_2009,Sharib Sabri,UNKNOWN,3
Jail (2009 film)_2009,Sonu Kakkar,UNKNOWN,2
Jail (2009 film)_2009,Lata Mangeshkar,FEMALE,2
Jail (2009 film)_2009,Neil Nitin Mukesh,MALE,2
Aao Wish Karein_2009,Xulfi,MALE,3
Aao Wish Karein_2009,Zulfiqar Jabbar Khan,MALE,3
Aao Wish Karein_2009,Kunal Ganjawala,MALE,8
Aao Wish Karein_2009,Sunidhi Chauhan,FEMALE,3
Kurbaan (2009 film)_2009,Sonu Nigam,MALE,1
Kurbaan (2009 film)_2009,Shreya Ghoshal,FEMALE,1
Kurbaan (2009 film)_2009,Salim Merchant,UNKNOWN,3
Kurbaan (2009 film)_2009,Sukhwinder Singh,MALE,1
Kurbaan (2009 film)_2009,Kailash Kher,MALE,1
Kurbaan (2009 film)_2009,Aamir (film),UNKNOWN,1
Kurbaan (2009 film)_2009,Shruti Pathak,FEMALE,1
Kurbaan (2009 film)_2009,Vishal Dadlani,MALE,1
De Dana Dan_2009,Sayeed Quadri,MALE,2
De Dana Dan_2009,Kuldeep Manak,MALE,2
De Dana Dan_2009,Selina,UNKNOWN,2
De Dana Dan_2009,Love Shagun,UNKNOWN,2
De Dana Dan_2009,Irshad Kamil,UNKNOWN,3
De Dana Dan_2009,Neeraj Shridhar,MALE,2
De Dana Dan_2009,Sameer (lyricist),MALE,1
Radio (2009 film)_2009,Himesh Reshammiya,UNKNOWN,9
Radio (2009 film)_2009,Aditi,FEMALE,1
Radio (2009 film)_2009,Shreya Ghoshal,FEMALE,4
Radio (2009 film)_2009,Rekha Bhardwaj,FEMALE,1
Radio (2009 film)_2009,Kailash Kher,MALE,1
Paa (film)_2009,Shilpa Rao,FEMALE,2
Paa (film)_2009,Bhavatharini,FEMALE,1
Paa (film)_2009,Shravan,UNKNOWN,1
Paa (film)_2009,Sunidhi Chauhan,FEMALE,1
Paa (film)_2009,Shaan (singer),MALE,1
Paa (film)_2009,Choir,UNKNOWN,1
Paa (film)_2009,Amitabh Bachchan,MALE,1
Paa (film)_2009,Instrumental,UNKNOWN,1
Rocket Singh: Salesman of the Year_2009,Salim Merchant,UNKNOWN,1
Rocket Singh: Salesman of the Year_2009,Benny Dayal,MALE,1
Rocket Singh: Salesman of the Year_2009,Vishal Dadlani,MALE,1
Raat Gayi Baat Gayi?_2009,Anushka Manchanda,FEMALE,4
Raat Gayi Baat Gayi?_2009,Numbers in Action,UNKNOWN,10
Raat Gayi Baat Gayi?_2009,Raat Gayi, Baat Gayi?,UNKNOWN,10
PK (film)_2014,Swaroop Khan,UNKNOWN,1
PK (film)_2014,Sonu Nigam,MALE,2
PK (film)_2014,Shreya Ghoshal,FEMALE,3
PK (film)_2014,Shaan (singer),MALE,1
PK (film)_2014,Ankit Tiwari,MALE,1
PK (film)_2014,Instrumental,UNKNOWN,1
Bang Bang!_2014,Vishal Dadlani,MALE,2
Bang Bang!_2014,Ash King,MALE,1
Bang Bang!_2014,Shilpa Rao,FEMALE,1
Bang Bang!_2014,Shekhar Ravjiani,UNKNOWN,2
Bang Bang!_2014,Benny Dayal,MALE,2
Bang Bang!_2014,Harshdeep Kaur,UNKNOWN,1
Bang Bang!_2014,Neeti Mohan,FEMALE,1
Singham Returns_2014,Arijit Singh,MALE,1
Singham Returns_2014,Meet Bros Anjjan,UNKNOWN,3
Singham Returns_2014,Mika Singh,UNKNOWN,2
Singham Returns_2014,Ankit Tiwari,MALE,2
Singham Returns_2014,Tulsi Kumar,UNKNOWN,1
Singham Returns_2014,Yo Yo Honey Singh,MALE,3
Singham Returns_2014,Mamta Sharma,FEMALE,2
Holiday: A Soldier Is Never Off Duty_2014,Arijit Singh,MALE,3
Holiday: A Soldier Is Never Off Duty_2014,Kunal Ganjawala,MALE,1
Holiday: A Soldier Is Never Off Duty_2014,Aditi Singh Sharma,FEMALE,1
Holiday: A Soldier Is Never Off Duty_2014,Piyush Mishra,MALE,1
Holiday: A Soldier Is Never Off Duty_2014,Mika Singh,UNKNOWN,2
Holiday: A Soldier Is Never Off Duty_2014,Ritu Pathak,FEMALE,2
Holiday: A Soldier Is Never Off Duty_2014,Benny Dayal,MALE,1
Jai Ho (film)_2014,Quotation mark,UNKNOWN,1
Jai Ho (film)_2014,Shreya Ghoshal,FEMALE,1
Jai Ho (film)_2014,Shaan (singer),MALE,1
Jai Ho (film)_2014,Himesh Reshammiya,UNKNOWN,2
Jai Ho (film)_2014,Keerthi Sagathia,MALE,2
Jai Ho (film)_2014,Palak Muchhal,FEMALE,2
Jai Ho (film)_2014,Armaan Malik,UNKNOWN,3
Jai Ho (film)_2014,Chak De! India (song),UNKNOWN,1
Jai Ho (film)_2014,Aayat (song),UNKNOWN,1
Jai Ho (film)_2014,Blue (2009 film),UNKNOWN,1
Ek Villain_2014,Ankit Tiwari,MALE,2
Ek Villain_2014,Mohammad Irfan Ali,MALE,1
Ek Villain_2014,Mustafa Zahid,MALE,1
Ek Villain_2014,Momina Mustehsan,FEMALE,1
Ek Villain_2014,Bay Khudi,UNKNOWN,1
Ek Villain_2014,Arijit Singh,MALE,1
Ek Villain_2014,Shraddha Kapoor,FEMALE,1
Ek Villain_2014,Sa Re Ga Ma Pa L'il Champs 2017,UNKNOWN,1
2 States (film)_2014,Aditi Singh Sharma,FEMALE,1
2 States (film)_2014,Amitabh Bhattacharya,MALE,1
2 States (film)_2014,Benny Dayal,MALE,1
2 States (film)_2014,Arijit Singh,MALE,1
2 States (film)_2014,Chinmayi,FEMALE,1
2 States (film)_2014,Akriti Kakkar,UNKNOWN,1
2 States (film)_2014,Shahid Mallya,MALE,1
2 States (film)_2014,Shankar Mahadevan,MALE,2
2 States (film)_2014,K. Mohan,MALE,1
2 States (film)_2014,Vaishali Mhade,FEMALE,1
2 States (film)_2014,Siddharth Mahadevan,MALE,1
2 States (film)_2014,Sa Re Ga Ma Pa Challenge USA 2008,UNKNOWN,1
Manzil (1979 film)_1979,Asha Bhosle,FEMALE,1
Manzil (1979 film)_1979,Lata Mangeshkar,FEMALE,1
Manzil (1979 film)_1979,Kishore Kumar,MALE,2
Humpty Sharma Ki Dulhania_2014,Badshah,MALE,3
Humpty Sharma Ki Dulhania_2014,Akriti Kakkar,UNKNOWN,2
Humpty Sharma Ki Dulhania_2014,Arijit Singh,MALE,1
Humpty Sharma Ki Dulhania_2014,Shreya Ghoshal,FEMALE,1
Humpty Sharma Ki Dulhania_2014,Udit Narayan,MALE,1
Humpty Sharma Ki Dulhania_2014,Divya Kumar (singer),UNKNOWN,1
Humpty Sharma Ki Dulhania_2014,Pratibha Baghel,FEMALE,1
Humpty Sharma Ki Dulhania_2014,Gang of Ghosts,UNKNOWN,1
Humpty Sharma Ki Dulhania_2014,D4 - Get Up and Dance,UNKNOWN,1
Humpty Sharma Ki Dulhania_2014,Benny Dayal,MALE,1
Humpty Sharma Ki Dulhania_2014,Anushka Manchanda,FEMALE,2
Humpty Sharma Ki Dulhania_2014,Varun Dhawan,MALE,1
Humpty Sharma Ki Dulhania_2014,Toshi Sabri,MALE,1
Humpty Sharma Ki Dulhania_2014,Vishal Dadlani,MALE,1
Humpty Sharma Ki Dulhania_2014,Shalmali Kholgade,FEMALE,1
Humpty Sharma Ki Dulhania_2014,Alia Bhatt,FEMALE,1
Mr Joe B. Carvalho_2014,Shefali Alvares,UNKNOWN,1
Mr Joe B. Carvalho_2014,Uttarayan (film),UNKNOWN,2
Mr Joe B. Carvalho_2014,Luv Shuv Tey Chicken Khurana,UNKNOWN,1
Mr Joe B. Carvalho_2014,Neeraj Shridhar,MALE,1
Mr Joe B. Carvalho_2014,Lakkhichhara,MALE,1
Mr Joe B. Carvalho_2014,Hamsika Iyer,FEMALE,1
Mr Joe B. Carvalho_2014,Javed Jaffrey,MALE,1
Meera (1979 film)_1979,Vani Jairam,FEMALE,12
Meera (1979 film)_1979,Yogesh Samsi,UNKNOWN,1
Dedh Ishqiya_2014,Rahat Fateh Ali Khan,MALE,2
Dedh Ishqiya_2014,Rekha Bhardwaj,FEMALE,2
Dedh Ishqiya_2014,Birju Maharaj,MALE,1
Dedh Ishqiya_2014,Jaspreet 'Jazim' Sharma,MALE,1
Dedh Ishqiya_2014,Master Saleem,MALE,1
Dedh Ishqiya_2014,Shahid Mallya,MALE,1
Dedh Ishqiya_2014,Sahib-i-Jamal Begum,FEMALE,1
Dedh Ishqiya_2014,Raju Singh,MALE,1
Meri Biwi Ki Shaadi_1979,Suresh Wadkar,MALE,2
Meri Biwi Ki Shaadi_1979,Mohammed Rafi,MALE,2
Meri Biwi Ki Shaadi_1979,Asha Bhosle,FEMALE,1
Meri Biwi Ki Shaadi_1979,Lata Mangeshkar,FEMALE,2
Meri Biwi Ki Shaadi_1979,Usha Khanna,FEMALE,2
Yaariyan (2014 film)_2014,Yo Yo Honey Singh,MALE,8
Yaariyan (2014 film)_2014,Benny Dayal,MALE,3
Yaariyan (2014 film)_2014,Shefali Alvares,UNKNOWN,3
Yaariyan (2014 film)_2014,Mohammad Irfan Ali,MALE,1
Yaariyan (2014 film)_2014,Gajendra Verma,UNKNOWN,4
Yaariyan (2014 film)_2014,Neha Kakkar,FEMALE,2
Yaariyan (2014 film)_2014,Shafqat Amanat Ali,MALE,2
Yaariyan (2014 film)_2014,Arijit Singh,MALE,2
Yaariyan (2014 film)_2014,Monali Thakur,FEMALE,2
Yaariyan (2014 film)_2014,Krishnakumar Kunnath,MALE,1
Yaariyan (2014 film)_2014,Vishal Dadlani,MALE,2
Yaariyan (2014 film)_2014,Tulsi Kumar,UNKNOWN,2
Yaariyan (2014 film)_2014,KK (singer),MALE,2
Yaariyan (2014 film)_2014,Anupam Amod,MALE,3
Yaariyan (2014 film)_2014,Mohammed Irfan (singer),MALE,1
Mr. Natwarlal_1979,Choir,UNKNOWN,1
Mr. Natwarlal_1979,Usha Mangeshkar,FEMALE,1
Mr. Natwarlal_1979,Lata Mangeshkar,FEMALE,1
Mr. Natwarlal_1979,Kishore Kumar,MALE,1
Mr. Natwarlal_1979,Anuradha Paudwal,FEMALE,1
Mr. Natwarlal_1979,Mohammed Rafi,MALE,1
Mr. Natwarlal_1979,Asha Bhonsle,FEMALE,1
Mr. Natwarlal_1979,Amitabh Bachchan,MALE,1
Karle Pyaar Karle_2014,Benny Dayal,MALE,1
Karle Pyaar Karle_2014,Palak Muchhal,FEMALE,2
Karle Pyaar Karle_2014,Monali Thakur,FEMALE,1
Karle Pyaar Karle_2014,Arijit Singh,MALE,2
Karle Pyaar Karle_2014,Amit Mishra,MALE,1
Karle Pyaar Karle_2014,Javed Ali,MALE,1
Karle Pyaar Karle_2014,Numbers in Action,UNKNOWN,2
Karle Pyaar Karle_2014,Karle Pyaar Karle,UNKNOWN,3
Karle Pyaar Karle_2014,Mumzy Stranger,MALE,1
Paranthe Wali Gali_2014,Paranthe Wali Gali,UNKNOWN,5
Paranthe Wali Gali_2014,Khel Toh Ab Shuru Hoga,UNKNOWN,1
Paranthe Wali Gali_2014,Dil Apna Aur Preet Parai,MALE,1
Paranthe Wali Gali_2014,Vasundhara Das,FEMALE,1
Naiyya_1979,Yesudas,MALE,3
Naiyya_1979,K. J. Yesudas,MALE,2
Naiyya_1979,Hemlata,FEMALE,2
Naiyya_1979,Ilamai Kaalangal,UNKNOWN,1
Naiyya_1979,Suresh Wadkar,MALE,1
Nauker (1979 film)_1979,Lata Mangeshkar,FEMALE,4
Nauker (1979 film)_1979,Asha Bhosle,FEMALE,6
Nauker (1979 film)_1979,Kishore Kumar,MALE,3
Nauker (1979 film)_1979,Mohd Rafi,MALE,1
One by Two (2014 film)_2014,Siddharth Mahadevan,MALE,1
One by Two (2014 film)_2014,Anushka Manchanda,FEMALE,1
One by Two (2014 film)_2014,Clinton Cerejo,UNKNOWN,1
One by Two (2014 film)_2014,Shankar Mahadevan,MALE,2
One by Two (2014 film)_2014,Thomson Andrews,MALE,1
One by Two (2014 film)_2014,Arijit Singh,MALE,1
Noorie_1979,Nitin Mukesh,MALE,2
Noorie_1979,Lata Mangeshkar,FEMALE,3
Noorie_1979,Asha Bhosle,FEMALE,1
Noorie_1979,Pamela Chopra,FEMALE,2
Noorie_1979,Jagjit Kaur,FEMALE,2
Noorie_1979,Anwar,FEMALE,1
Noorie_1979,Mahendra Kapoor,MALE,1
Noorie_1979,Numbers in Action,UNKNOWN,1
Noorie_1979,Noorie,UNKNOWN,1
Prem Bandhan_1979,Kishore Kumar,MALE,2
Prem Bandhan_1979,Asha Bhosle,FEMALE,2
Prem Bandhan_1979,Lata Mangeshkar,FEMALE,2
Prem Bandhan_1979,Mahendra Kapoor,MALE,1
Hasee Toh Phasee_2014,Sunidhi Chauhan,FEMALE,1
Hasee Toh Phasee_2014,Benny Dayal,MALE,2
Hasee Toh Phasee_2014,Vishal Dadlani,MALE,3
Hasee Toh Phasee_2014,Shreya Ghoshal,FEMALE,2
Hasee Toh Phasee_2014,Shafqat Amanat Ali,MALE,1
Hasee Toh Phasee_2014,Numbers in Action,UNKNOWN,1
Hasee Toh Phasee_2014,Sardotsav,UNKNOWN,1
Hasee Toh Phasee_2014,Chinmayi,FEMALE,1
Hasee Toh Phasee_2014,Shekhar Ravjiani,UNKNOWN,1
Hasee Toh Phasee_2014,Sanam Puri,UNKNOWN,1
Hasee Toh Phasee_2014,Shipra Goyal,UNKNOWN,1
Heartless (2014 film)_2014,Ash King,MALE,2
Heartless (2014 film)_2014,Fame X,UNKNOWN,2
Heartless (2014 film)_2014,Arijit Singh,MALE,2
Heartless (2014 film)_2014,KK (singer),MALE,1
Heartless (2014 film)_2014,Mohit Chauhan,MALE,2
Heartless (2014 film)_2014,Anoushka (album),UNKNOWN,1
Heartless (2014 film)_2014,Suzanne D'Mello,FEMALE,1
Heartless (2014 film)_2014,Heartless (2014 film),UNKNOWN,1
Heartless (2014 film)_2014,Shekhar Suman,UNKNOWN,1
Heartless (2014 film)_2014,Adhyayan Suman,MALE,1
Heartless (2014 film)_2014,Sanjoy Deb,MALE,2
Prem Vivah_1979,Lata Mangeshkar,FEMALE,2
Prem Vivah_1979,Kishore Kumar,MALE,1
Prem Vivah_1979,Amit Kumar,FEMALE,1
Prem Vivah_1979,Anuradha Paudwal,FEMALE,1
Raadha Aur Seeta_1979,Hemlata,FEMALE,12
Raadha Aur Seeta_1979,Yesudas,MALE,1
Raadha Aur Seeta_1979,Ravindra Jain,MALE,2
Raadha Aur Seeta_1979,Suresh Wadkar,MALE,1
Raadha Aur Seeta_1979,Kaarnama,FEMALE,1
Darr @ the Mall_2014,Aditi Singh Sharma,FEMALE,2
Darr @ the Mall_2014,Neeti Mohan,FEMALE,2
Darr @ the Mall_2014,Numbers in Action,UNKNOWN,1
Darr @ the Mall_2014,Andholan,UNKNOWN,1
Darr @ the Mall_2014,Shreya Ghoshal,FEMALE,1
Darr @ the Mall_2014,Instrumental,UNKNOWN,1
Saanch Ko Aanch Nahin_1979,Shailender Singh,MALE,1
Saanch Ko Aanch Nahin_1979,Usha Mangeshkar,FEMALE,4
Saanch Ko Aanch Nahin_1979,Shailendra Singh (singer),MALE,4
Sargam (1979 film)_1979,Mohammed Rafi,MALE,7
Sargam (1979 film)_1979,Lata Mangeshkar,FEMALE,3
Sarkari Mehmaan_1979,Asha Bhosle,FEMALE,5
Sawan Ko Aane Do_1979,Jaspal Singh (singer),UNKNOWN,1
Sawan Ko Aane Do_1979,Numbers in Action,UNKNOWN,2
Sawan Ko Aane Do_1979,Dui Purush (1945 film),UNKNOWN,1
Sawan Ko Aane Do_1979,Yesudas,MALE,2
Sawan Ko Aane Do_1979,Sulakshana Pandit,UNKNOWN,1
Sawan Ko Aane Do_1979,T. C. Anand Kumar,MALE,1
Sawan Ko Aane Do_1979,K. J. Yesudas,MALE,5
Dee Saturday Night_2014,Kailash Kher,MALE,1
Dee Saturday Night_2014,Ankit Tiwari,MALE,1
Dee Saturday Night_2014,Akriti Kakkar,UNKNOWN,1
Dee Saturday Night_2014,Hosanna (A. R. Rahman song),UNKNOWN,1
Dee Saturday Night_2014,Shivranjani Singh,FEMALE,1
Dee Saturday Night_2014,Shaan (singer),MALE,1
Dee Saturday Night_2014,Keerthi Sagathia,MALE,1
Dee Saturday Night_2014,Palak Muchhal,FEMALE,1
Dee Saturday Night_2014,Vipin Aneja,MALE,1
Dee Saturday Night_2014,Suzanne D'Mello,FEMALE,1
Dee Saturday Night_2014,Bastav (film),UNKNOWN,1
Dee Saturday Night_2014,Rana Mazumder,UNKNOWN,1
Shikshaa_1979,K. J. Yesudas,MALE,2
Shikshaa_1979,Bappi Lahiri,MALE,4
Shikshaa_1979,Shailender Singh,MALE,1
Shikshaa_1979,Anuradha Paudwal,FEMALE,1
Shaadi Ke Side Effects_2014,Jazzy B,MALE,3
Shaadi Ke Side Effects_2014,Ishq Bector,UNKNOWN,2
Shaadi Ke Side Effects_2014,Nikhil Paul George,MALE,1
Shaadi Ke Side Effects_2014,Neeti Mohan,FEMALE,1
Shaadi Ke Side Effects_2014,Mili Nair,FEMALE,1
Shaadi Ke Side Effects_2014,Shahid Mallya,MALE,2
Shaadi Ke Side Effects_2014,Poorvi Koutish,UNKNOWN,2
Shaadi Ke Side Effects_2014,Alam Lohar,MALE,2
Shaadi Ke Side Effects_2014,Arijit Singh,MALE,1
Shaadi Ke Side Effects_2014,Farhan Akhtar,MALE,3
Shaadi Ke Side Effects_2014,Mohit Chauhan,MALE,1
Shaadi Ke Side Effects_2014,Arif Lohar,MALE,1
Shaadi Ke Side Effects_2014,Diva,FEMALE,1
Gulaab Gang_2014,Kalicharan Brahma,MALE,3
Gulaab Gang_2014,Shilpa Rao,FEMALE,1
Gulaab Gang_2014,Kaushiki Chakraborty,FEMALE,3
